record_id,year,month,quarter,department,district,state,scheme,contractor_id,contractor_risk,district_tier,centre_released,state_allocated,district_allocated,contractor_paid,diff_amount,diff_percent,spending_ratio,is_overspend,completion_pct,label_type,label,risk_level
REC05522,2023,4,2,Housing,Nandurbar,Maharashtra,Swachh Bharat Mission,C011,low,3,98.34,95.53,93.66,72.63,21.03,22.45,0.7755,0,78,normal,0,green
REC09377,2024,9,3,Housing,Nashik,Maharashtra,Ayushman Bharat,C097,medium,2,287.52,279.31,273.83,50.94,222.89,81.4,0.186,0,9,anomaly_under,2,red
REC04125,2024,10,4,Infrastructure,Palghar,Maharashtra,PM Fasal Bima Yojana,C028,low,3,1630.19,1583.61,1552.56,1175.47,377.09,24.29,0.7571,0,61,normal,0,green
REC00644,2022,2,1,Infrastructure,Anand,Gujarat,PM Awas Yojana,C021,low,3,830.58,806.85,791.03,689.47,101.56,12.84,0.8716,0,80,normal,0,green
REC08319,2024,4,2,Infrastructure,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C062,low,3,1631.36,1584.75,1553.68,1660.13,106.45,6.85,1.0685,1,61,warning,1,yellow
REC01866,2022,12,4,Agriculture,Palghar,Maharashtra,PM Fasal Bima Yojana,C050,medium,3,25.23,24.51,24.03,17.65,6.38,26.55,0.7345,0,66,normal,0,green
REC06458,2022,5,2,Infrastructure,Anand,Gujarat,Ayushman Bharat,C094,low,3,1532.58,1488.79,1459.6,1228.7,230.9,15.82,0.8418,0,93,normal,0,green
REC07640,2023,8,3,Infrastructure,Surat,Gujarat,PM Fasal Bima Yojana,C014,high,1,3175.34,3084.61,3024.13,1799.89,1224.24,40.48,0.5952,0,53,warning,1,yellow
REC09963,2022,10,4,Infrastructure,Pune,Maharashtra,PM Gram Sadak Yojana,C022,low,1,2607.7,2533.19,2483.52,429.33,2054.19,82.71,0.1729,0,27,anomaly_under,2,red
REC09059,2021,6,2,Infrastructure,Nashik,Maharashtra,Jal Jeevan Mission,C077,low,2,976.24,948.35,929.75,1468.46,538.71,57.94,1.5794,1,49,anomaly_over,2,red
REC04457,2022,3,1,Sanitation,Ahmedabad,Gujarat,Sarva Shiksha Abhiyan,C038,medium,1,173.42,168.46,165.16,132.49,32.67,19.78,0.8022,0,61,normal,0,green
REC06054,2024,9,3,Education,Ahmedabad,Gujarat,PM Awas Yojana,C069,medium,1,114.64,111.36,109.18,102.79,6.39,5.85,0.9415,0,79,normal,0,green
REC04649,2023,10,4,Agriculture,Palghar,Maharashtra,PM Fasal Bima Yojana,C004,low,3,124.85,121.28,118.9,76.31,42.59,35.82,0.6418,0,73,normal,0,green
REC04831,2024,10,4,Infrastructure,Mumbai,Maharashtra,Swachh Bharat Mission,C068,medium,1,3854.91,3744.77,3671.34,2667.7,1003.64,27.34,0.7266,0,85,normal,0,green
REC09809,2024,10,4,Housing,Surat,Gujarat,PM Gram Sadak Yojana,C052,low,1,333.29,323.77,317.42,43.29,274.13,86.36,0.1364,0,13,anomaly_under,2,red
REC03273,2023,2,1,Housing,Nandurbar,Maharashtra,Ayushman Bharat,C042,low,3,346.93,337.02,330.41,252.13,78.28,23.69,0.7631,0,76,normal,0,green
REC02338,2021,1,1,Education,Nagpur,Maharashtra,PM Fasal Bima Yojana,C035,medium,2,116.57,113.24,111.02,105.9,5.12,4.61,0.9539,0,81,normal,0,green
REC05759,2024,1,1,Infrastructure,Surat,Gujarat,Sarva Shiksha Abhiyan,C050,medium,1,441.79,429.17,420.75,297.85,122.9,29.21,0.7079,0,71,normal,0,green
REC01857,2024,2,1,Agriculture,Dahanu,Maharashtra,PM Fasal Bima Yojana,C061,low,3,81.07,78.75,77.21,52.65,24.56,31.81,0.6819,0,65,normal,0,green
REC04049,2021,7,3,Health,Ahmedabad,Gujarat,PM Awas Yojana,C033,low,1,157.35,152.86,149.86,131.92,17.94,11.97,0.8803,0,67,normal,0,green
REC04418,2024,1,1,Sanitation,Bharuch,Gujarat,PM Awas Yojana,C022,low,3,79.65,77.38,75.86,67.29,8.57,11.3,0.887,0,64,normal,0,green
REC08588,2024,3,1,Sanitation,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C044,medium,3,103.3,100.35,98.38,119.29,20.91,21.25,1.2125,1,35,anomaly_over,2,red
REC06974,2021,3,1,Education,Anand,Gujarat,Sarva Shiksha Abhiyan,C012,medium,3,124.67,121.1,118.73,110.92,7.81,6.58,0.9342,0,74,normal,0,green
REC08387,2021,8,3,Housing,Rajkot,Gujarat,Ayushman Bharat,C074,medium,2,204.06,198.23,194.34,207.45,13.11,6.75,1.0675,1,59,warning,1,yellow
REC06157,2022,12,4,Infrastructure,Dahanu,Maharashtra,Swachh Bharat Mission,C058,medium,3,1118.6,1086.64,1065.33,857.05,208.28,19.55,0.8045,0,66,normal,0,green
REC08528,2023,11,4,Agriculture,Vadodara,Gujarat,Jal Jeevan Mission,C055,low,2,170.12,165.26,162.02,203.17,41.15,25.4,1.254,1,26,anomaly_over,2,red
REC08945,2023,11,4,Agriculture,Bharuch,Gujarat,PM Awas Yojana,C009,low,3,159.82,155.25,152.21,190.85,38.64,25.39,1.2539,1,24,anomaly_over,2,red
REC07699,2021,3,1,Education,Nagpur,Maharashtra,MGNREGA,C054,high,2,253.04,245.81,240.99,178.24,62.75,26.04,0.7396,0,35,warning,1,yellow
REC02457,2021,4,2,Housing,Palghar,Maharashtra,Ayushman Bharat,C032,medium,3,444.77,432.06,423.59,386.57,37.02,8.74,0.9126,0,79,normal,0,green
REC01274,2022,9,3,Infrastructure,Mumbai,Maharashtra,PM Gram Sadak Yojana,C034,low,1,396.9,385.56,378.0,335.54,42.46,11.23,0.8877,0,80,normal,0,green
REC04409,2022,7,3,Housing,Bharuch,Gujarat,Jal Jeevan Mission,C044,medium,3,264.32,256.76,251.73,205.81,45.92,18.24,0.8176,0,92,normal,0,green
REC00784,2024,3,1,Agriculture,Ahmedabad,Gujarat,PM Fasal Bima Yojana,C099,medium,1,153.5,149.11,146.19,109.39,36.8,25.17,0.7483,0,63,normal,0,green
REC02683,2023,6,2,Health,Anand,Gujarat,Jal Jeevan Mission,C062,low,3,36.81,35.76,35.06,32.05,3.01,8.59,0.9141,0,60,normal,0,green
REC03159,2021,5,2,Agriculture,Ahmedabad,Gujarat,PM Awas Yojana,C055,low,1,226.25,219.79,215.48,169.1,46.38,21.52,0.7848,0,94,normal,0,green
REC05528,2023,1,1,Health,Nagpur,Maharashtra,Jal Jeevan Mission,C047,low,2,437.64,425.14,416.8,379.0,37.8,9.07,0.9093,0,80,normal,0,green
REC06253,2021,3,1,Housing,Palghar,Maharashtra,Swachh Bharat Mission,C048,medium,3,69.74,67.75,66.42,51.21,15.21,22.9,0.771,0,83,normal,0,green
REC09489,2023,2,1,Health,Palghar,Maharashtra,MGNREGA,C016,medium,3,191.33,185.86,182.22,82.99,99.23,54.46,0.4554,0,8,anomaly_under,2,red
REC04219,2024,7,3,Agriculture,Nandurbar,Maharashtra,PM Gram Sadak Yojana,C058,medium,3,142.61,138.54,135.82,119.81,16.01,11.79,0.8821,0,83,normal,0,green
REC01360,2022,11,4,Agriculture,Mumbai,Maharashtra,PM Gram Sadak Yojana,C063,medium,1,349.04,339.07,332.42,234.15,98.27,29.56,0.7044,0,82,normal,0,green
REC03709,2024,8,3,Agriculture,Dahanu,Maharashtra,PM Awas Yojana,C008,medium,3,171.82,166.91,163.64,140.5,23.14,14.14,0.8586,0,91,normal,0,green
REC02688,2024,10,4,Housing,Surat,Gujarat,Jal Jeevan Mission,C091,low,1,847.28,823.07,806.93,766.02,40.91,5.07,0.9493,0,81,normal,0,green
REC03455,2024,3,1,Sanitation,Anand,Gujarat,Swachh Bharat Mission,C018,low,3,45.97,44.66,43.78,39.27,4.51,10.3,0.897,0,68,normal,0,green
REC04882,2023,2,1,Housing,Pune,Maharashtra,MGNREGA,C066,low,1,400.05,388.62,381.0,360.38,20.62,5.41,0.9459,0,85,normal,0,green
REC00213,2021,9,3,Education,Bharuch,Gujarat,Jal Jeevan Mission,C036,low,3,172.45,167.52,164.24,146.75,17.49,10.65,0.8935,0,77,normal,0,green
REC06759,2023,7,3,Agriculture,Surat,Gujarat,Swachh Bharat Mission,C039,low,1,191.57,186.1,182.45,135.89,46.56,25.52,0.7448,0,89,normal,0,green
REC02972,2021,11,4,Housing,Anand,Gujarat,Ayushman Bharat,C004,low,3,206.18,200.29,196.36,183.95,12.41,6.32,0.9368,0,90,normal,0,green
REC02992,2022,5,2,Sanitation,Anand,Gujarat,PM Gram Sadak Yojana,C063,medium,3,125.4,121.82,119.43,102.59,16.84,14.1,0.859,0,91,normal,0,green
REC01503,2023,2,1,Housing,Vadodara,Gujarat,PM Gram Sadak Yojana,C002,medium,2,809.24,786.11,770.7,627.97,142.73,18.52,0.8148,0,60,normal,0,green
REC04365,2022,7,3,Education,Mumbai,Maharashtra,MGNREGA,C012,medium,1,269.98,262.26,257.12,239.66,17.46,6.79,0.9321,0,78,normal,0,green
REC09781,2022,1,1,Agriculture,Palghar,Maharashtra,Ayushman Bharat,C049,low,3,162.79,158.14,155.04,16.88,138.16,89.11,0.1089,0,24,anomaly_under,2,red
REC02135,2022,2,1,Sanitation,Dahanu,Maharashtra,PM Fasal Bima Yojana,C077,low,3,40.59,39.43,38.66,37.29,1.37,3.54,0.9646,0,68,normal,0,green
REC02064,2022,11,4,Education,Nandurbar,Maharashtra,Jal Jeevan Mission,C017,low,3,189.7,184.28,180.67,161.29,19.38,10.73,0.8927,0,94,normal,0,green
REC08490,2023,4,2,Infrastructure,Surat,Gujarat,PM Awas Yojana,C062,low,1,3449.65,3351.09,3285.38,3466.91,181.53,5.53,1.0553,1,48,warning,1,yellow
REC05439,2023,9,3,Infrastructure,Pune,Maharashtra,PM Gram Sadak Yojana,C085,low,1,3546.33,3445.01,3377.46,2935.97,441.49,13.07,0.8693,0,75,normal,0,green
REC07689,2024,2,1,Agriculture,Pune,Maharashtra,PM Fasal Bima Yojana,C027,medium,1,471.65,458.17,449.19,247.05,202.14,45.0,0.55,0,63,warning,1,yellow
REC07703,2022,8,3,Health,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C017,low,3,83.0,80.63,79.05,85.26,6.21,7.86,1.0786,1,60,warning,1,yellow
REC04419,2021,11,4,Health,Rajkot,Gujarat,PM Awas Yojana,C074,medium,2,344.87,335.02,328.45,274.5,53.95,16.43,0.8357,0,84,normal,0,green
REC03796,2022,11,4,Health,Nagpur,Maharashtra,PM Gram Sadak Yojana,C096,medium,2,66.08,64.19,62.93,59.45,3.48,5.53,0.9447,0,70,normal,0,green
REC09801,2023,12,4,Health,Anand,Gujarat,PM Gram Sadak Yojana,C033,low,3,173.98,169.01,165.7,23.02,142.68,86.11,0.1389,0,22,anomaly_under,2,red
REC00023,2021,12,4,Housing,Dahanu,Maharashtra,Swachh Bharat Mission,C005,low,3,95.31,92.59,90.77,83.38,7.39,8.14,0.9186,0,72,normal,0,green
REC05385,2022,10,4,Health,Palghar,Maharashtra,MGNREGA,C034,low,3,53.48,51.95,50.93,41.81,9.12,17.91,0.8209,0,66,normal,0,green
REC08174,2021,5,2,Infrastructure,Surat,Gujarat,MGNREGA,C061,low,1,2041.83,1983.49,1944.6,1258.44,686.16,35.29,0.6471,0,37,warning,1,yellow
REC05209,2022,1,1,Health,Nagpur,Maharashtra,Jal Jeevan Mission,C060,high,2,326.53,317.2,310.98,266.78,44.2,14.21,0.8579,0,71,normal,0,green
REC01863,2021,12,4,Sanitation,Mumbai,Maharashtra,PM Awas Yojana,C002,medium,1,283.95,275.84,270.43,220.19,50.24,18.58,0.8142,0,67,normal,0,green
REC08185,2022,12,4,Sanitation,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C042,low,3,82.34,79.99,78.42,52.32,26.1,33.28,0.6672,0,68,warning,1,yellow
REC06266,2024,11,4,Agriculture,Raigad,Maharashtra,MGNREGA,C065,medium,3,123.91,120.37,118.01,90.22,27.79,23.55,0.7645,0,68,normal,0,green
REC05423,2022,8,3,Health,Palghar,Maharashtra,Swachh Bharat Mission,C071,low,3,290.17,281.88,276.35,238.35,38.0,13.75,0.8625,0,63,normal,0,green
REC05870,2023,12,4,Housing,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C024,low,3,268.99,261.3,256.18,231.2,24.98,9.75,0.9025,0,81,normal,0,green
REC00573,2023,8,3,Education,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C051,low,3,178.52,173.42,170.02,161.49,8.53,5.02,0.9498,0,65,normal,0,green
REC00789,2023,7,3,Infrastructure,Nandurbar,Maharashtra,PM Gram Sadak Yojana,C040,low,3,1740.36,1690.64,1657.49,1427.7,229.79,13.86,0.8614,0,82,normal,0,green
REC00828,2021,12,4,Agriculture,Dahanu,Maharashtra,PM Awas Yojana,C084,low,3,105.72,102.7,100.69,90.2,10.49,10.42,0.8958,0,81,normal,0,green
REC00637,2021,7,3,Infrastructure,Ahmedabad,Gujarat,PM Fasal Bima Yojana,C067,low,1,394.82,383.54,376.02,272.91,103.11,27.42,0.7258,0,68,normal,0,green
REC03811,2023,1,1,Sanitation,Mumbai,Maharashtra,Swachh Bharat Mission,C078,low,1,132.68,128.89,126.36,103.94,22.42,17.74,0.8226,0,83,normal,0,green
REC08850,2023,5,2,Education,Nagpur,Maharashtra,Ayushman Bharat,C016,medium,2,51.58,50.1,49.12,59.07,9.95,20.26,1.2026,1,31,anomaly_over,2,red
REC07330,2024,9,3,Infrastructure,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C093,medium,1,2596.69,2522.5,2473.04,1553.77,919.27,37.17,0.6283,0,67,warning,1,yellow
REC06783,2024,12,4,Housing,Bharuch,Gujarat,Jal Jeevan Mission,C067,low,3,417.63,405.69,397.74,321.29,76.45,19.22,0.8078,0,66,normal,0,green
REC04496,2021,12,4,Health,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C068,medium,2,512.86,498.21,488.44,442.18,46.26,9.47,0.9053,0,85,normal,0,green
REC05569,2022,9,3,Sanitation,Nandurbar,Maharashtra,Jal Jeevan Mission,C003,low,3,75.42,73.27,71.83,61.68,10.15,14.13,0.8587,0,91,normal,0,green
REC02054,2022,5,2,Housing,Pune,Maharashtra,Swachh Bharat Mission,C092,medium,1,170.98,166.1,162.84,147.95,14.89,9.14,0.9086,0,71,normal,0,green
REC02558,2021,11,4,Education,Vadodara,Gujarat,Swachh Bharat Mission,C054,high,2,193.14,187.62,183.94,175.03,8.91,4.84,0.9516,0,90,normal,0,green
REC00877,2024,12,4,Agriculture,Anand,Gujarat,PM Fasal Bima Yojana,C035,medium,3,35.39,34.37,33.7,25.5,8.2,24.33,0.7567,0,74,normal,0,green
REC08779,2021,3,1,Housing,Nashik,Maharashtra,Swachh Bharat Mission,C028,low,2,510.95,496.35,486.62,594.45,107.83,22.16,1.2216,1,31,anomaly_over,2,red
REC07215,2022,12,4,Agriculture,Palghar,Maharashtra,PM Gram Sadak Yojana,C062,low,3,129.47,125.77,123.3,67.81,55.49,45.0,0.55,0,54,warning,1,yellow
REC00087,2023,10,4,Infrastructure,Surat,Gujarat,Swachh Bharat Mission,C094,low,1,2204.73,2141.73,2099.74,1918.45,181.29,8.63,0.9137,0,81,normal,0,green
REC00825,2024,7,3,Housing,Surat,Gujarat,PM Gram Sadak Yojana,C066,low,1,1112.09,1080.31,1059.13,806.52,252.61,23.85,0.7615,0,79,normal,0,green
REC01515,2023,5,2,Infrastructure,Dahanu,Maharashtra,PM Fasal Bima Yojana,C092,medium,3,1173.9,1140.36,1118.0,1002.89,115.11,10.3,0.897,0,92,normal,0,green
REC02077,2023,2,1,Housing,Anand,Gujarat,Sarva Shiksha Abhiyan,C059,low,3,200.55,194.82,191.0,143.4,47.6,24.92,0.7508,0,79,normal,0,green
REC06199,2022,7,3,Agriculture,Palghar,Maharashtra,MGNREGA,C024,low,3,51.39,49.92,48.94,38.82,10.12,20.68,0.7932,0,71,normal,0,green
REC01012,2024,9,3,Education,Vadodara,Gujarat,Jal Jeevan Mission,C087,low,2,75.26,73.11,71.68,65.68,6.0,8.37,0.9163,0,84,normal,0,green
REC01508,2024,2,1,Education,Anand,Gujarat,Sarva Shiksha Abhiyan,C078,low,3,119.27,115.86,113.59,106.72,6.87,6.05,0.9395,0,62,normal,0,green
REC05100,2023,10,4,Education,Nashik,Maharashtra,PM Gram Sadak Yojana,C010,low,2,96.34,93.59,91.75,83.95,7.8,8.5,0.915,0,83,normal,0,green
REC05616,2022,8,3,Education,Pune,Maharashtra,PM Fasal Bima Yojana,C071,low,1,102.22,99.3,97.35,90.91,6.44,6.62,0.9338,0,69,normal,0,green
REC08786,2023,6,2,Education,Ahmedabad,Gujarat,Jal Jeevan Mission,C029,low,1,559.45,543.47,532.81,815.85,283.04,53.12,1.5312,1,49,anomaly_over,2,red
REC04824,2021,10,4,Education,Nandurbar,Maharashtra,Jal Jeevan Mission,C073,low,3,30.5,29.63,29.05,28.11,0.94,3.24,0.9676,0,91,normal,0,green
REC00334,2023,11,4,Health,Bharuch,Gujarat,PM Fasal Bima Yojana,C019,medium,3,227.8,221.29,216.95,180.88,36.07,16.63,0.8337,0,92,normal,0,green
REC07824,2023,4,2,Health,Mumbai,Maharashtra,Swachh Bharat Mission,C029,low,1,590.88,573.99,562.74,623.91,61.17,10.87,1.1087,1,64,warning,1,yellow
REC04333,2024,8,3,Infrastructure,Vadodara,Gujarat,Jal Jeevan Mission,C062,low,2,1908.68,1854.15,1817.79,1562.93,254.86,14.02,0.8598,0,79,normal,0,green
REC02581,2024,8,3,Health,Nandurbar,Maharashtra,Swachh Bharat Mission,C055,low,3,246.03,239.0,234.31,193.33,40.98,17.49,0.8251,0,85,normal,0,green
REC06033,2024,8,3,Housing,Nagpur,Maharashtra,Sarva Shiksha Abhiyan,C078,low,2,267.28,259.64,254.55,208.27,46.28,18.18,0.8182,0,71,normal,0,green
REC03651,2024,10,4,Health,Vadodara,Gujarat,Ayushman Bharat,C046,low,2,246.17,239.14,234.45,219.6,14.85,6.33,0.9367,0,65,normal,0,green
REC05449,2022,1,1,Agriculture,Anand,Gujarat,PM Gram Sadak Yojana,C028,low,3,123.69,120.16,117.8,83.21,34.59,29.36,0.7064,0,77,normal,0,green
REC04971,2024,8,3,Sanitation,Raigad,Maharashtra,Sarva Shiksha Abhiyan,C079,medium,3,79.54,77.27,75.75,71.63,4.12,5.44,0.9456,0,69,normal,0,green
REC05572,2024,9,3,Health,Ahmedabad,Gujarat,PM Awas Yojana,C055,low,1,81.28,78.96,77.41,70.19,7.22,9.33,0.9067,0,68,normal,0,green
REC01144,2021,12,4,Health,Nashik,Maharashtra,Jal Jeevan Mission,C036,low,2,234.92,228.2,223.73,192.62,31.11,13.91,0.8609,0,85,normal,0,green
REC03348,2022,9,3,Infrastructure,Anand,Gujarat,PM Fasal Bima Yojana,C057,high,3,175.94,170.91,167.56,118.19,49.37,29.46,0.7054,0,79,normal,0,green
REC04983,2022,3,1,Infrastructure,Surat,Gujarat,PM Fasal Bima Yojana,C027,medium,1,3561.74,3459.97,3392.13,2892.9,499.23,14.72,0.8528,0,79,normal,0,green
REC04327,2021,10,4,Health,Raigad,Maharashtra,Swachh Bharat Mission,C030,low,3,193.47,187.95,184.26,168.49,15.77,8.56,0.9144,0,85,normal,0,green
REC01419,2023,2,1,Health,Raigad,Maharashtra,Sarva Shiksha Abhiyan,C013,medium,3,275.02,267.16,261.92,239.23,22.69,8.66,0.9134,0,73,normal,0,green
REC01219,2024,3,1,Infrastructure,Pune,Maharashtra,MGNREGA,C009,low,1,779.36,757.1,742.25,651.04,91.21,12.29,0.8771,0,83,normal,0,green
REC02236,2024,9,3,Education,Rajkot,Gujarat,MGNREGA,C093,medium,2,298.18,289.66,283.98,256.17,27.81,9.79,0.9021,0,67,normal,0,green
REC01110,2021,8,3,Health,Nagpur,Maharashtra,Sarva Shiksha Abhiyan,C019,medium,2,292.67,284.3,278.73,240.98,37.75,13.54,0.8646,0,71,normal,0,green
REC04017,2024,8,3,Education,Mumbai,Maharashtra,PM Gram Sadak Yojana,C083,medium,1,395.96,384.64,377.1,349.1,28.0,7.43,0.9257,0,94,normal,0,green
REC08809,2023,8,3,Education,Palghar,Maharashtra,MGNREGA,C030,low,3,153.36,148.98,146.06,172.74,26.68,18.27,1.1827,1,32,anomaly_over,2,red
REC02977,2021,8,3,Housing,Anand,Gujarat,MGNREGA,C032,medium,3,476.72,463.1,454.02,354.03,99.99,22.02,0.7798,0,74,normal,0,green
REC07820,2024,4,2,Housing,Vadodara,Gujarat,MGNREGA,C001,low,2,215.29,209.14,205.04,128.73,76.31,37.22,0.6278,0,55,warning,1,yellow
REC08539,2024,10,4,Housing,Nashik,Maharashtra,PM Fasal Bima Yojana,C064,medium,2,675.04,655.76,642.9,1022.21,379.31,59.0,1.59,1,23,anomaly_over,2,red
REC01745,2023,10,4,Sanitation,Surat,Gujarat,Jal Jeevan Mission,C034,low,1,65.27,63.4,62.16,59.3,2.86,4.6,0.954,0,78,normal,0,green
REC00989,2021,4,2,Sanitation,Anand,Gujarat,Ayushman Bharat,C085,low,3,21.81,21.19,20.77,19.25,1.52,7.32,0.9268,0,85,normal,0,green
REC09797,2021,9,3,Agriculture,Surat,Gujarat,Jal Jeevan Mission,C062,low,1,211.72,205.67,201.64,73.92,127.72,63.34,0.3666,0,27,anomaly_under,2,red
REC03096,2021,6,2,Sanitation,Mumbai,Maharashtra,MGNREGA,C056,low,1,185.39,180.09,176.56,159.8,16.76,9.49,0.9051,0,69,normal,0,green
REC05991,2021,1,1,Education,Ahmedabad,Gujarat,Swachh Bharat Mission,C096,medium,1,555.53,539.66,529.08,452.35,76.73,14.5,0.855,0,60,normal,0,green
REC03806,2023,10,4,Education,Nashik,Maharashtra,MGNREGA,C093,medium,2,263.53,256.0,250.98,220.99,29.99,11.95,0.8805,0,63,normal,0,green
REC02048,2022,9,3,Infrastructure,Nashik,Maharashtra,Jal Jeevan Mission,C035,medium,2,174.5,169.51,166.19,138.31,27.88,16.78,0.8322,0,90,normal,0,green
REC03272,2022,1,1,Housing,Anand,Gujarat,Sarva Shiksha Abhiyan,C028,low,3,424.27,412.15,404.07,311.55,92.52,22.9,0.771,0,89,normal,0,green
REC09378,2021,5,2,Sanitation,Surat,Gujarat,PM Awas Yojana,C094,low,1,281.94,273.88,268.51,58.8,209.71,78.1,0.219,0,27,anomaly_under,2,red
REC09476,2022,10,4,Health,Mumbai,Maharashtra,PM Gram Sadak Yojana,C036,low,1,664.43,645.45,632.79,89.1,543.69,85.92,0.1408,0,12,anomaly_under,2,red
REC08829,2024,1,1,Agriculture,Dahanu,Maharashtra,Jal Jeevan Mission,C074,medium,3,130.75,127.01,124.52,174.08,49.56,39.8,1.398,1,50,anomaly_over,2,red
REC05111,2024,9,3,Health,Palghar,Maharashtra,MGNREGA,C014,high,3,123.35,119.83,117.48,111.36,6.12,5.21,0.9479,0,85,normal,0,green
REC04816,2021,1,1,Agriculture,Pune,Maharashtra,PM Gram Sadak Yojana,C032,medium,1,366.2,355.74,348.76,216.93,131.83,37.8,0.622,0,78,normal,0,green
REC04904,2024,11,4,Housing,Surat,Gujarat,MGNREGA,C053,low,1,440.43,427.85,419.46,394.55,24.91,5.94,0.9406,0,67,normal,0,green
REC09616,2021,4,2,Education,Ahmedabad,Gujarat,Swachh Bharat Mission,C073,low,1,71.33,69.29,67.93,33.47,34.46,50.73,0.4927,0,16,anomaly_under,2,red
REC08091,2021,12,4,Infrastructure,Mumbai,Maharashtra,PM Awas Yojana,C046,low,1,1155.91,1122.89,1100.87,640.84,460.03,41.79,0.5821,0,45,warning,1,yellow
REC05452,2022,2,1,Agriculture,Nagpur,Maharashtra,Ayushman Bharat,C022,low,2,282.03,273.97,268.6,215.65,52.95,19.71,0.8029,0,79,normal,0,green
REC08147,2021,2,1,Health,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C004,low,3,114.32,111.06,108.88,116.91,8.03,7.38,1.0738,1,64,warning,1,yellow
REC04878,2023,2,1,Agriculture,Mumbai,Maharashtra,PM Gram Sadak Yojana,C019,medium,1,100.73,97.85,95.93,59.33,36.6,38.15,0.6185,0,63,normal,0,green
REC06881,2022,12,4,Health,Bharuch,Gujarat,Ayushman Bharat,C014,high,3,278.9,270.93,265.62,222.86,42.76,16.1,0.839,0,83,normal,0,green
REC00841,2022,8,3,Agriculture,Rajkot,Gujarat,Jal Jeevan Mission,C052,low,2,277.98,270.03,264.74,209.15,55.59,21.0,0.79,0,61,normal,0,green
REC05431,2022,9,3,Infrastructure,Rajkot,Gujarat,Jal Jeevan Mission,C062,low,2,1057.94,1027.71,1007.56,922.42,85.14,8.45,0.9155,0,72,normal,0,green
REC05088,2023,1,1,Health,Nashik,Maharashtra,PM Fasal Bima Yojana,C032,medium,2,416.62,404.72,396.78,333.39,63.39,15.98,0.8402,0,74,normal,0,green
REC09065,2023,4,2,Health,Pune,Maharashtra,PM Awas Yojana,C097,medium,1,356.18,346.0,339.22,460.91,121.69,35.87,1.3587,1,43,anomaly_over,2,red
REC06465,2024,3,1,Agriculture,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C032,medium,3,47.04,45.7,44.8,38.19,6.61,14.75,0.8525,0,85,normal,0,green
REC00470,2023,10,4,Health,Pune,Maharashtra,Ayushman Bharat,C082,low,1,557.29,541.37,530.75,435.56,95.19,17.93,0.8207,0,79,normal,0,green
REC01244,2024,4,2,Agriculture,Mumbai,Maharashtra,MGNREGA,C071,low,1,172.8,167.86,164.57,99.39,65.18,39.61,0.6039,0,90,normal,0,green
REC04428,2022,11,4,Health,Raigad,Maharashtra,Ayushman Bharat,C012,medium,3,132.17,128.4,125.88,118.81,7.07,5.62,0.9438,0,65,normal,0,green
REC01568,2024,7,3,Agriculture,Ahmedabad,Gujarat,Swachh Bharat Mission,C084,low,1,247.32,240.25,235.54,211.31,24.23,10.29,0.8971,0,83,normal,0,green
REC02839,2022,3,1,Housing,Nagpur,Maharashtra,Sarva Shiksha Abhiyan,C015,medium,2,321.84,312.64,306.51,287.34,19.17,6.25,0.9375,0,90,normal,0,green
REC06650,2022,3,1,Agriculture,Dahanu,Maharashtra,PM Gram Sadak Yojana,C055,low,3,105.24,102.23,100.23,82.82,17.41,17.37,0.8263,0,78,normal,0,green
REC08282,2022,5,2,Sanitation,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C055,low,1,36.12,35.09,34.4,37.8,3.4,9.88,1.0988,1,60,warning,1,yellow
REC07628,2023,10,4,Infrastructure,Palghar,Maharashtra,PM Awas Yojana,C030,low,3,1344.35,1305.94,1280.33,803.68,476.65,37.23,0.6277,0,46,warning,1,yellow
REC07647,2022,12,4,Agriculture,Pune,Maharashtra,Sarva Shiksha Abhiyan,C031,low,1,419.87,407.88,399.88,443.33,43.45,10.87,1.1087,1,58,warning,1,yellow
REC08845,2023,11,4,Infrastructure,Nashik,Maharashtra,PM Fasal Bima Yojana,C077,low,2,1964.68,1908.54,1871.12,2836.7,965.58,51.6,1.516,1,32,anomaly_over,2,red
REC05721,2022,7,3,Sanitation,Palghar,Maharashtra,PM Fasal Bima Yojana,C054,high,3,17.09,16.61,16.28,15.33,0.95,5.84,0.9416,0,70,normal,0,green
REC02513,2021,9,3,Education,Surat,Gujarat,PM Awas Yojana,C087,low,1,339.44,329.75,323.28,297.87,25.41,7.86,0.9214,0,66,normal,0,green
REC00902,2023,10,4,Agriculture,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C041,low,3,125.99,122.39,119.99,104.1,15.89,13.24,0.8676,0,75,normal,0,green
REC01449,2022,5,2,Health,Palghar,Maharashtra,Jal Jeevan Mission,C018,low,3,136.98,133.07,130.46,116.89,13.57,10.4,0.896,0,73,normal,0,green
